AssetID,AssetName,Location,Region,InstalledDate,CapacityKW,Status,LastMaintenanceDate
1621,Battery_824,Sydney,APAC,2022-07-19,148.55,Inactive,2025-09-15
1622,Turbine_523,Sydney,APAC,2021-09-25,384.45,Active,2025-07-11
1623,Generator_853,London,UK,2023-06-23,403.57,Inactive,2025-10-12
1624,Battery_494,New York,NA,2021-01-03,584.96,Maintenance,2025-04-19
1625,Generator_665,Madrid,EU,2023-11-07,58.32,Active,2025-06-22
1626,Battery_195,São Paulo,LATAM,2019-07-06,427.53,Inactive,2025-04-17
1627,Panel_676,Madrid,EU,2019-04-03,386.67,Maintenance,2025-01-23
1628,Panel_271,Toronto,NA,2017-05-20,546.91,Maintenance,2025-08-22
1629,Turbine_260,Tokyo,APAC,2023-09-03,78.36,Active,2025-03-28
1630,Panel_664,Paris,EU,2021-12-21,223.04,Active,2025-10-06
1631,Turbine_536,Toronto,NA,2020-08-04,514.55,Active,2025-10-02
1632,Generator_752,São Paulo,LATAM,2017-04-13,140.2,Inactive,2025-10-07
1633,Generator_428,Madrid,EU,2022-06-14,559.5,Maintenance,2025-07-24
1634,Generator_627,Sydney,APAC,2017-07-01,475.21,Active,2025-09-19
1635,Generator_217,New York,NA,2024-05-21,519.46,Inactive,2025-06-23
1636,Panel_909,Paris,EU,2023-04-28,66.38,Maintenance,2025-07-18
1637,Battery_269,Berlin,EU,2018-03-24,124.49,Inactive,2025-05-30
1638,Battery_696,Manchester,UK,2019-07-21,258.2,Maintenance,2025-07-31
1639,Generator_479,Paris,EU,2017-11-16,146.2,Maintenance,2025-06-10
1640,Generator_216,Toronto,NA,2017-11-03,197.23,Inactive,2025-10-15
1641,Panel_601,Buenos Aires,LATAM,2023-10-19,205.86,Active,2025-03-11
1642,Battery_430,New York,NA,2021-03-06,228.15,Inactive,2025-07-03
1643,Battery_148,Manchester,UK,2021-11-21,469.5,Inactive,2025-01-05
1644,Generator_113,New York,NA,2018-09-30,585.95,Active,2025-09-18
1645,Generator_617,Toronto,NA,2023-10-23,144.63,Active,2025-05-31
1646,Battery_962,Buenos Aires,LATAM,2022-02-20,401.82,Maintenance,2025-04-17
1647,Generator_165,London,UK,2017-10-19,125.36,Active,2025-02-26
1648,Turbine_325,New York,NA,2022-09-25,422.23,Inactive,2025-03-04
1649,Battery_386,Manchester,UK,2021-09-25,457.51,Inactive,2025-04-14
1650,Turbine_709,New York,NA,2023-01-28,552.24,Maintenance,2025-02-23
1651,Turbine_204,London,UK,2023-11-03,380.53,Active,2025-01-28
1652,Battery_824,Buenos Aires,LATAM,2018-12-29,292.91,Inactive,2025-06-04
1653,Battery_630,London,UK,2024-03-27,543.99,Active,2025-09-21
1654,Battery_455,Toronto,NA,2023-03-25,384.55,Inactive,2025-03-02
1655,Battery_444,Manchester,UK,2022-08-24,164.21,Active,2025-01-25
1656,Battery_695,Sydney,APAC,2024-04-15,246.42,Inactive,2025-08-24
1657,Panel_493,New York,NA,2019-01-02,263.44,Inactive,2025-08-24
1658,Turbine_786,Berlin,EU,2021-03-13,565.74,Maintenance,2025-07-05
1659,Generator_943,New York,NA,2017-01-24,295.34,Inactive,2025-01-03
1660,Turbine_382,London,UK,2022-06-08,399.14,Maintenance,2025-05-08
1661,Generator_879,London,UK,2020-11-25,183.54,Active,2025-05-06
1662,Generator_495,Sydney,APAC,2022-10-30,514.21,Inactive,2025-09-02
1663,Battery_264,Buenos Aires,LATAM,2022-07-12,498.07,Maintenance,2025-07-13
1664,Panel_609,Buenos Aires,LATAM,2020-07-23,224.99,Active,2025-03-18
1665,Battery_436,Sydney,APAC,2019-09-03,516.24,Maintenance,2025-07-28
1666,Panel_449,Manchester,UK,2018-08-02,578.97,Inactive,2025-01-09
1667,Turbine_747,Sydney,APAC,2021-11-05,585.01,Maintenance,2025-03-29
1668,Battery_673,São Paulo,LATAM,2018-09-10,70.4,Inactive,2025-01-04
1669,Turbine_959,Paris,EU,2022-06-04,562.97,Maintenance,2025-08-18
1670,Generator_443,New York,NA,2018-03-30,563.38,Inactive,2025-03-07
1671,Turbine_643,London,UK,2020-02-11,440.57,Maintenance,2025-01-14
1672,Turbine_231,Berlin,EU,2021-09-22,420.65,Active,2025-02-07
1673,Battery_975,Toronto,NA,2022-11-16,361.59,Inactive,2025-07-02
1674,Battery_427,Paris,EU,2020-09-08,61.11,Inactive,2025-10-04
1675,Panel_649,Tokyo,APAC,2024-08-12,537.59,Maintenance,2025-07-03
1676,Battery_977,Toronto,NA,2019-01-20,91.47,Maintenance,2025-05-05
1677,Panel_786,Berlin,EU,2018-05-20,452.27,Maintenance,2025-07-31
1678,Generator_834,New York,NA,2017-02-11,58.43,Active,2025-08-13
1679,Panel_274,São Paulo,LATAM,2021-11-19,407.58,Inactive,2025-06-08
1680,Generator_209,Sydney,APAC,2023-10-29,181.19,Inactive,2025-07-20
1681,Generator_503,London,UK,2020-04-11,341.67,Inactive,2025-01-12
1682,Generator_811,Sydney,APAC,2021-04-02,494.34,Maintenance,2025-01-24
1683,Panel_881,Tokyo,APAC,2020-04-19,473.43,Maintenance,2025-07-19
1684,Battery_412,Manchester,UK,2019-09-06,474.5,Maintenance,2025-02-09
1685,Panel_503,London,UK,2021-07-06,553.41,Active,2025-08-04
1686,Turbine_450,Toronto,NA,2021-10-21,483.73,Active,2025-04-18
1687,Battery_529,Toronto,NA,2017-05-15,377.6,Maintenance,2025-02-11
1688,Battery_275,Sydney,APAC,2019-05-15,381.04,Inactive,2025-03-30
1689,Panel_365,Paris,EU,2018-12-02,86.0,Inactive,2025-03-22
1690,Generator_784,Buenos Aires,LATAM,2018-10-03,214.45,Maintenance,2025-07-09
1691,Battery_124,Sydney,APAC,2020-09-30,200.54,Active,2025-03-20
1692,Generator_630,Toronto,NA,2021-09-07,323.26,Inactive,2025-08-05
1693,Panel_222,São Paulo,LATAM,2020-09-17,352.97,Maintenance,2025-08-22
1694,Turbine_866,London,UK,2022-06-07,156.63,Maintenance,2025-10-06
1695,Turbine_283,Berlin,EU,2018-02-27,132.48,Maintenance,2025-10-25
1696,Panel_256,Tokyo,APAC,2022-05-04,398.44,Inactive,2025-06-08
1697,Battery_920,Manchester,UK,2021-10-11,411.54,Maintenance,2025-09-22
1698,Battery_272,London,UK,2023-12-02,188.65,Active,2025-08-26
1699,Turbine_239,Tokyo,APAC,2017-12-14,193.27,Maintenance,2025-01-20
1700,Generator_657,São Paulo,LATAM,2020-10-01,434.15,Maintenance,2025-06-21
1701,Battery_772,Toronto,NA,2019-08-08,332.24,Active,2025-05-17
1702,Panel_805,Tokyo,APAC,2024-07-24,474.79,Maintenance,2025-04-11
1703,Battery_644,Manchester,UK,2022-07-16,397.59,Active,2025-09-01
1704,Turbine_973,Manchester,UK,2020-04-15,398.25,Active,2025-05-28
1705,Battery_822,London,UK,2021-12-25,413.66,Inactive,2025-02-13
1706,Battery_827,Sydney,APAC,2022-11-07,163.62,Maintenance,2025-03-15
1707,Generator_744,São Paulo,LATAM,2018-02-11,395.63,Inactive,2025-03-20
1708,Turbine_145,Buenos Aires,LATAM,2019-09-05,303.51,Maintenance,2025-03-24
1709,Battery_963,New York,NA,2020-09-04,196.71,Inactive,2025-03-27
1710,Turbine_463,London,UK,2023-10-02,241.32,Inactive,2025-05-10
1711,Panel_513,Manchester,UK,2022-04-12,203.26,Maintenance,2025-10-22
1712,Turbine_438,Sydney,APAC,2022-09-07,554.16,Active,2025-05-18
1713,Turbine_334,London,UK,2017-08-11,408.05,Active,2025-05-28
1714,Panel_228,Toronto,NA,2020-12-01,78.72,Active,2025-08-24
1715,Turbine_914,Madrid,EU,2018-02-09,379.71,Inactive,2025-06-27
1716,Battery_467,Toronto,NA,2018-07-04,429.25,Active,2025-07-24
1717,Panel_629,Paris,EU,2017-11-02,166.78,Inactive,2025-05-01
1718,Turbine_161,Manchester,UK,2018-07-27,593.03,Inactive,2025-02-17
1719,Turbine_677,Tokyo,APAC,2021-02-18,510.71,Inactive,2025-03-03
1720,Generator_997,Manchester,UK,2017-12-26,418.81,Active,2025-01-21
1721,Generator_107,Paris,EU,2023-11-11,543.9,Maintenance,2025-04-14
1722,Battery_448,New York,NA,2018-12-13,290.79,Active,2025-09-21
1723,Turbine_732,Madrid,EU,2018-03-23,337.51,Active,2025-05-08
1724,Panel_308,Berlin,EU,2018-06-04,95.64,Maintenance,2025-04-05
1725,Turbine_628,Manchester,UK,2022-12-16,346.57,Inactive,2025-07-20
1726,Panel_388,Toronto,NA,2022-01-02,223.23,Inactive,2025-08-17
1727,Turbine_782,New York,NA,2019-05-15,457.26,Inactive,2025-08-06
1728,Generator_269,Manchester,UK,2020-03-14,504.54,Active,2025-02-16
1729,Turbine_694,Toronto,NA,2022-02-16,140.8,Active,2025-08-30
1730,Generator_190,Toronto,NA,2017-01-12,200.95,Maintenance,2025-03-03
1731,Generator_174,Buenos Aires,LATAM,2019-05-05,448.11,Active,2025-08-07
1732,Battery_788,London,UK,2022-08-27,212.39,Maintenance,2025-02-27
1733,Generator_844,New York,NA,2018-03-25,291.24,Active,2025-01-21
1734,Battery_836,Toronto,NA,2017-02-23,344.03,Active,2025-08-06
1735,Panel_395,Sydney,APAC,2019-05-21,279.35,Maintenance,2025-05-09
1736,Generator_491,Toronto,NA,2019-03-15,559.19,Maintenance,2025-08-24
1737,Panel_869,São Paulo,LATAM,2017-08-24,371.26,Active,2025-02-14
1738,Battery_277,São Paulo,LATAM,2023-04-15,240.64,Maintenance,2025-06-09
1739,Turbine_125,London,UK,2020-04-15,575.38,Active,2025-09-13
1740,Turbine_245,Madrid,EU,2021-01-21,100.97,Inactive,2025-08-04
1741,Battery_623,Tokyo,APAC,2018-03-07,558.88,Inactive,2025-05-16
1742,Battery_411,London,UK,2023-09-13,73.14,Inactive,2025-03-29
1743,Generator_850,Buenos Aires,LATAM,2024-03-22,265.63,Maintenance,2025-01-27
1744,Generator_382,Madrid,EU,2020-07-06,71.12,Active,2025-10-21
1745,Battery_105,Tokyo,APAC,2018-01-02,116.58,Maintenance,2025-04-17
1746,Battery_455,Madrid,EU,2021-07-19,346.41,Active,2025-09-29
1747,Panel_785,Buenos Aires,LATAM,2018-04-19,398.38,Active,2025-01-14
1748,Generator_169,São Paulo,LATAM,2020-05-13,354.96,Inactive,2025-02-01
1749,Battery_585,Paris,EU,2021-05-11,209.12,Active,2025-09-24
1750,Panel_559,Paris,EU,2017-08-07,127.96,Inactive,2025-08-13
1751,Panel_850,Tokyo,APAC,2017-11-29,148.74,Maintenance,2025-08-30
1752,Panel_938,Madrid,EU,2023-08-26,447.92,Maintenance,2025-08-27
1753,Generator_899,Madrid,EU,2023-05-22,166.5,Active,2025-06-17
1754,Panel_194,Sydney,APAC,2020-12-04,91.88,Active,2025-10-24
1755,Panel_928,Madrid,EU,2020-01-22,387.52,Active,2025-06-13
1756,Generator_874,New York,NA,2018-08-17,561.29,Maintenance,2025-06-09
1757,Turbine_831,Toronto,NA,2017-12-19,222.92,Maintenance,2025-02-28
1758,Panel_491,Toronto,NA,2022-08-25,213.82,Active,2025-04-14
1759,Panel_885,Sydney,APAC,2017-12-18,108.1,Active,2025-08-21
1760,Battery_559,Berlin,EU,2019-11-01,234.16,Active,2025-03-29
1761,Panel_113,London,UK,2023-01-21,406.37,Active,2025-08-24
1762,Battery_208,Berlin,EU,2018-05-01,207.8,Inactive,2025-03-01
1763,Generator_699,São Paulo,LATAM,2017-06-13,169.3,Maintenance,2025-06-12
1764,Turbine_267,São Paulo,LATAM,2021-06-25,541.79,Active,2025-07-04
1765,Turbine_358,Buenos Aires,LATAM,2020-04-18,434.27,Active,2025-07-21
1766,Turbine_958,London,UK,2018-12-02,470.12,Active,2025-05-09
1767,Generator_638,London,UK,2017-11-15,544.52,Maintenance,2025-10-28
1768,Battery_719,Toronto,NA,2019-12-04,530.64,Active,2025-07-10
1769,Battery_961,Toronto,NA,2024-07-06,265.3,Inactive,2025-01-09
1770,Turbine_857,Tokyo,APAC,2019-05-14,141.77,Active,2025-03-20
1771,Generator_973,São Paulo,LATAM,2018-01-09,576.85,Maintenance,2025-07-25
1772,Turbine_436,São Paulo,LATAM,2017-02-23,439.85,Maintenance,2025-03-06
1773,Battery_465,Toronto,NA,2024-08-02,122.25,Maintenance,2025-10-14
1774,Turbine_704,Madrid,EU,2022-04-11,75.2,Active,2025-03-18
1775,Battery_637,Buenos Aires,LATAM,2019-12-24,512.04,Maintenance,2025-01-28
1776,Panel_469,Madrid,EU,2023-02-16,104.04,Active,2025-05-25
1777,Panel_298,São Paulo,LATAM,2021-05-03,104.69,Inactive,2025-01-06
1778,Turbine_103,Buenos Aires,LATAM,2020-05-14,540.64,Active,2025-07-07
1779,Battery_910,Buenos Aires,LATAM,2018-12-05,523.44,Maintenance,2025-08-28
1780,Battery_127,New York,NA,2020-04-22,263.31,Maintenance,2025-01-13
1781,Turbine_527,London,UK,2020-11-28,346.82,Maintenance,2025-09-23
1782,Generator_350,New York,NA,2018-09-18,551.19,Active,2025-08-06
1783,Generator_561,Sydney,APAC,2021-02-05,53.47,Active,2025-01-29
1784,Turbine_464,Berlin,EU,2023-09-30,141.72,Inactive,2025-10-25
1785,Battery_957,Manchester,UK,2021-04-13,430.55,Active,2025-04-11
1786,Generator_134,London,UK,2017-09-24,142.63,Active,2025-05-20
1787,Battery_460,Tokyo,APAC,2022-11-01,548.12,Maintenance,2025-04-26
1788,Generator_995,São Paulo,LATAM,2023-07-11,129.78,Maintenance,2025-01-04
1789,Battery_340,Madrid,EU,2020-11-01,64.08,Maintenance,2025-10-09
1790,Generator_261,Manchester,UK,2017-01-29,233.64,Active,2025-09-30
1791,Battery_409,Manchester,UK,2018-06-22,59.23,Inactive,2025-02-03
1792,Turbine_961,Toronto,NA,2018-07-21,92.69,Active,2025-09-11
1793,Panel_552,Berlin,EU,2017-06-03,113.55,Inactive,2025-08-05
1794,Turbine_161,Sydney,APAC,2023-10-28,169.26,Active,2025-07-17
1795,Turbine_396,São Paulo,LATAM,2021-08-20,53.43,Active,2025-08-25
1796,Turbine_516,Toronto,NA,2019-09-30,293.32,Active,2025-09-22
1797,Panel_423,London,UK,2020-01-07,477.93,Inactive,2025-03-17
1798,Battery_162,Toronto,NA,2023-04-19,293.88,Active,2025-02-27
1799,Battery_502,Madrid,EU,2017-05-14,487.38,Inactive,2025-01-03
1800,Generator_796,São Paulo,LATAM,2020-01-09,334.26,Maintenance,2025-05-27
1801,Turbine_456,Sydney,APAC,2018-03-06,221.05,Maintenance,2025-02-02
1802,Turbine_258,London,UK,2021-03-22,136.55,Maintenance,2025-06-18
1803,Generator_978,Berlin,EU,2022-08-29,447.46,Inactive,2025-04-11
1804,Turbine_110,São Paulo,LATAM,2018-07-03,317.38,Inactive,2025-04-25
1805,Turbine_418,New York,NA,2017-09-23,188.63,Inactive,2025-03-07
1806,Generator_567,Berlin,EU,2019-10-10,488.01,Active,2025-07-20
1807,Panel_857,Manchester,UK,2021-05-04,210.79,Inactive,2025-04-16
1808,Battery_704,São Paulo,LATAM,2020-07-31,108.44,Maintenance,2025-05-21
1809,Battery_624,São Paulo,LATAM,2019-04-29,281.28,Maintenance,2025-05-07
1810,Turbine_334,Manchester,UK,2024-07-27,253.15,Maintenance,2025-08-08
1811,Panel_313,Sydney,APAC,2019-10-28,142.6,Active,2025-03-20
1812,Battery_664,Manchester,UK,2018-11-15,213.75,Maintenance,2025-08-05
1813,Turbine_879,Paris,EU,2017-03-21,471.78,Maintenance,2025-06-06
1814,Generator_984,Sydney,APAC,2019-07-27,412.83,Inactive,2025-08-24
1815,Turbine_697,New York,NA,2019-01-16,585.54,Maintenance,2025-05-21
1816,Generator_419,São Paulo,LATAM,2024-08-14,115.21,Active,2025-06-05
1817,Generator_410,Paris,EU,2019-04-14,194.78,Maintenance,2025-05-15
1818,Generator_501,Tokyo,APAC,2019-06-14,117.81,Inactive,2025-05-25
1819,Turbine_358,Berlin,EU,2024-03-04,391.05,Inactive,2025-02-21
1820,Panel_482,Toronto,NA,2023-02-13,134.18,Inactive,2025-07-06
1821,Turbine_497,Paris,EU,2020-12-06,389.0,Active,2025-05-13
1822,Turbine_262,São Paulo,LATAM,2018-04-04,426.77,Active,2025-09-08
1823,Turbine_246,Manchester,UK,2020-10-23,543.22,Active,2025-06-13
1824,Turbine_956,London,UK,2020-05-02,291.76,Active,2025-03-25
1825,Battery_426,Berlin,EU,2018-06-19,280.82,Inactive,2025-07-22
1826,Panel_422,Tokyo,APAC,2018-11-20,276.3,Maintenance,2025-05-23
1827,Battery_202,London,UK,2022-07-17,79.74,Maintenance,2025-06-14
1828,Panel_531,London,UK,2019-04-30,155.75,Active,2025-03-27
1829,Panel_528,Sydney,APAC,2017-01-28,596.67,Maintenance,2025-07-18
1830,Panel_488,Toronto,NA,2020-10-25,595.45,Inactive,2025-04-05
1831,Battery_115,New York,NA,2022-07-12,443.43,Active,2025-06-22
1832,Turbine_498,London,UK,2023-11-20,574.54,Maintenance,2025-04-05
1833,Generator_373,São Paulo,LATAM,2022-11-16,124.59,Maintenance,2025-09-10
1834,Generator_974,Buenos Aires,LATAM,2022-03-20,508.56,Maintenance,2025-02-20
1835,Panel_598,Buenos Aires,LATAM,2021-06-15,282.45,Active,2025-02-01
1836,Generator_856,Tokyo,APAC,2024-06-21,112.81,Maintenance,2025-04-03
1837,Battery_962,Sydney,APAC,2024-08-21,423.09,Active,2025-04-26
1838,Turbine_753,Tokyo,APAC,2020-02-24,157.53,Maintenance,2025-04-15
1839,Battery_965,London,UK,2020-09-06,87.15,Maintenance,2025-05-07
1840,Generator_537,Manchester,UK,2021-10-07,324.5,Maintenance,2025-08-09
1841,Turbine_210,Manchester,UK,2020-03-15,420.71,Inactive,2025-10-10
1842,Panel_745,Toronto,NA,2017-03-06,79.9,Active,2025-06-10
1843,Panel_268,Buenos Aires,LATAM,2020-04-13,114.63,Inactive,2025-03-23
1844,Battery_326,Berlin,EU,2020-10-09,253.81,Maintenance,2025-05-10
1845,Battery_936,Buenos Aires,LATAM,2021-01-16,144.06,Inactive,2025-09-21
1846,Generator_298,Manchester,UK,2022-05-24,381.63,Maintenance,2025-07-22
1847,Panel_589,Tokyo,APAC,2023-03-09,379.6,Inactive,2025-02-21
1848,Turbine_335,Manchester,UK,2018-08-03,341.28,Inactive,2025-05-26
1849,Turbine_503,Sydney,APAC,2017-01-12,178.43,Inactive,2025-06-26
1850,Battery_568,New York,NA,2017-01-14,475.52,Inactive,2025-05-03
1851,Panel_727,Manchester,UK,2022-09-25,486.38,Maintenance,2025-08-09
1852,Generator_443,London,UK,2017-04-12,93.02,Maintenance,2025-10-18
1853,Generator_925,Madrid,EU,2023-08-26,236.94,Active,2025-07-18
1854,Panel_928,Sydney,APAC,2018-02-18,310.75,Active,2025-10-15
1855,Battery_916,São Paulo,LATAM,2020-07-03,90.4,Inactive,2025-06-20
1856,Battery_880,London,UK,2018-02-19,506.92,Inactive,2025-07-21
1857,Generator_584,Manchester,UK,2022-07-21,401.23,Inactive,2025-08-14
1858,Turbine_551,Toronto,NA,2020-02-17,405.94,Active,2025-10-09
1859,Turbine_342,Manchester,UK,2024-01-12,581.54,Active,2025-06-05
1860,Panel_745,Toronto,NA,2022-08-08,275.77,Inactive,2025-10-24
1861,Battery_279,Buenos Aires,LATAM,2018-03-02,564.22,Active,2025-08-23
1862,Turbine_475,Berlin,EU,2017-11-14,335.43,Inactive,2025-03-13
1863,Battery_855,Manchester,UK,2021-12-20,254.02,Inactive,2025-02-26
1864,Panel_174,Manchester,UK,2024-05-24,160.01,Maintenance,2025-10-28
1865,Panel_674,London,UK,2021-03-17,445.85,Active,2025-06-06
1866,Battery_183,Buenos Aires,LATAM,2020-08-04,593.79,Active,2025-09-19
1867,Generator_952,Toronto,NA,2023-08-31,534.45,Inactive,2025-05-14
1868,Panel_153,New York,NA,2024-08-14,191.14,Maintenance,2025-08-07
1869,Turbine_604,Toronto,NA,2019-02-18,548.53,Maintenance,2025-09-14
1870,Battery_742,New York,NA,2019-07-25,430.37,Active,2025-01-11
1871,Panel_377,Buenos Aires,LATAM,2020-10-12,424.54,Inactive,2025-06-29
1872,Battery_242,Toronto,NA,2018-08-11,67.11,Maintenance,2025-07-24
1873,Battery_592,Paris,EU,2024-03-17,366.89,Inactive,2025-07-31
1874,Panel_141,São Paulo,LATAM,2019-08-17,123.77,Maintenance,2025-06-19
1875,Turbine_527,London,UK,2024-02-18,446.45,Inactive,2025-01-15
1876,Battery_983,Sydney,APAC,2024-04-08,555.87,Maintenance,2025-05-27
1877,Generator_131,Berlin,EU,2022-09-18,254.85,Active,2025-03-15
1878,Generator_752,Paris,EU,2020-05-31,444.3,Active,2025-02-18
1879,Battery_163,Tokyo,APAC,2022-07-17,500.17,Inactive,2025-02-22
1880,Generator_298,Berlin,EU,2023-10-12,205.6,Maintenance,2025-02-06
1881,Panel_621,Buenos Aires,LATAM,2018-07-29,453.87,Maintenance,2025-03-17
1882,Generator_394,Berlin,EU,2023-11-14,187.91,Inactive,2025-09-11
1883,Panel_635,Berlin,EU,2020-09-16,101.68,Inactive,2025-06-12
1884,Battery_104,Manchester,UK,2020-11-20,558.93,Maintenance,2025-02-11
1885,Battery_921,Buenos Aires,LATAM,2024-05-08,364.92,Active,2025-10-26
1886,Panel_376,São Paulo,LATAM,2021-08-15,501.83,Active,2025-01-29
1887,Panel_220,Toronto,NA,2023-12-14,346.86,Active,2025-06-04
1888,Battery_445,New York,NA,2021-06-03,393.86,Maintenance,2025-04-30
1889,Battery_317,Buenos Aires,LATAM,2019-07-29,568.58,Active,2025-04-23
1890,Turbine_247,Tokyo,APAC,2017-07-29,70.66,Active,2025-01-09
1891,Panel_419,Madrid,EU,2020-05-21,198.4,Inactive,2025-06-19
1892,Panel_329,London,UK,2019-03-04,329.58,Inactive,2025-05-08
1893,Panel_952,Buenos Aires,LATAM,2017-03-17,217.82,Active,2025-06-05
1894,Battery_735,São Paulo,LATAM,2021-08-23,368.5,Inactive,2025-01-30
1895,Turbine_823,New York,NA,2018-04-27,513.17,Inactive,2025-03-03
1896,Panel_443,London,UK,2024-08-03,149.6,Inactive,2025-05-28
1897,Turbine_138,Sydney,APAC,2023-02-02,59.51,Inactive,2025-10-01
1898,Panel_550,Madrid,EU,2023-09-18,354.28,Inactive,2025-03-08
1899,Panel_248,Sydney,APAC,2022-06-13,540.68,Inactive,2025-09-22
1900,Turbine_338,New York,NA,2020-01-14,557.93,Active,2025-05-13
1901,Turbine_757,London,UK,2024-07-14,448.06,Inactive,2025-06-15
1902,Battery_465,London,UK,2021-03-24,208.99,Active,2025-01-12
1903,Battery_979,London,UK,2021-04-04,343.23,Maintenance,2025-10-17
1904,Battery_362,London,UK,2024-03-20,311.61,Active,2025-04-30
1905,Turbine_226,Buenos Aires,LATAM,2020-11-05,98.25,Maintenance,2025-03-01
1906,Generator_687,Toronto,NA,2021-09-22,538.43,Active,2025-07-10
1907,Generator_549,Paris,EU,2020-11-12,259.42,Maintenance,2025-08-22
1908,Generator_670,São Paulo,LATAM,2018-05-17,332.37,Maintenance,2025-10-24
1909,Battery_154,Berlin,EU,2017-08-08,249.27,Maintenance,2025-01-09
1910,Panel_518,Sydney,APAC,2020-06-04,164.12,Inactive,2025-05-21
1911,Battery_389,Paris,EU,2021-02-03,320.68,Active,2025-05-07
1912,Turbine_182,Manchester,UK,2018-02-01,414.26,Inactive,2025-07-03
1913,Battery_724,Tokyo,APAC,2022-10-03,564.93,Active,2025-05-15
1914,Generator_940,Manchester,UK,2021-02-08,62.16,Maintenance,2025-01-21
1915,Battery_812,Manchester,UK,2021-05-09,210.79,Active,2025-06-02
1916,Generator_388,São Paulo,LATAM,2017-10-20,424.79,Maintenance,2025-06-02
1917,Turbine_338,Buenos Aires,LATAM,2017-11-06,446.73,Maintenance,2025-03-25
1918,Panel_137,New York,NA,2023-07-13,471.42,Inactive,2025-04-26
1919,Battery_295,São Paulo,LATAM,2021-10-30,94.0,Inactive,2025-04-23
1920,Panel_138,New York,NA,2020-01-03,136.28,Maintenance,2025-03-25
1921,Generator_516,New York,NA,2023-08-03,365.68,Inactive,2025-04-03
1922,Turbine_468,Paris,EU,2017-06-12,329.82,Inactive,2025-09-18
1923,Generator_690,Paris,EU,2017-02-22,148.69,Active,2025-01-21
1924,Battery_708,Sydney,APAC,2019-09-21,280.48,Maintenance,2025-02-09
1925,Battery_440,Madrid,EU,2022-12-02,392.85,Maintenance,2025-05-07
1926,Generator_755,Berlin,EU,2019-01-17,144.79,Inactive,2025-04-25
1927,Turbine_196,Tokyo,APAC,2023-11-29,429.05,Active,2025-02-24
1928,Panel_984,Berlin,EU,2019-02-14,259.96,Active,2025-05-09
1929,Panel_849,Berlin,EU,2017-03-30,120.22,Inactive,2025-10-12
1930,Turbine_207,São Paulo,LATAM,2021-12-10,206.99,Inactive,2025-06-14
1931,Generator_902,Berlin,EU,2022-01-05,311.99,Maintenance,2025-06-05
